Date,Momentum,Value,Size,Quality,LowVol
2020-06-19,0.005751784372407594,-0.004383982728964359,-0.009274347667615259,0.004943847467256351,0.009907331041843631
2020-06-22,0.01793919390895779,-0.016590706257371156,-0.002530121611679966,0.0185292428613923,-0.007080299260712079
2020-06-23,-0.003230035118349931,-0.003101154383001428,-0.0070816405499460125,0.0008109568562518418,-0.0005868640222900007
2020-06-24,0.0039300124634723335,-0.010844311286114044,0.00039875941565567855,0.006965043470430424,0.014690216763433184
2020-06-25,-0.0009286175252439417,-0.002556409548981873,-0.006148293386550367,0.0027949188291682883,-0.0048779405271775315
2020-06-26,0.0020192955261542356,-0.005843409626882526,0.002933461809700409,0.006613158640616974,0.015448328190991123
2020-06-29,-0.00719723601060032,0.006666778082566362,0.007689365231471904,-0.009593795361817262,-0.005328898476097509
2020-06-30,0.016234801997542535,-0.016624808275686666,-0.002551407710613988,0.018628045786771574,-0.004899918951526375
2020-07-01,0.007954389348626799,-0.01793144229799925,-0.009855771053557427,0.00993261763076449,-0.0022217673293505255
2020-07-02,0.004585156425684113,-0.008055777436765587,-0.0004966548592443189,0.008133815641614212,-0.00669289612160583
2020-07-06,0.01566272043484416,-0.013786856899430495,-0.006270791806819137,0.014717493775759743,-0.011595393566606077
2020-07-07,0.00932243120414649,-0.0098193313541475,0.000884023794934484,0.007815676202961877,0.01500530849146478
2020-07-08,0.009470500027207743,-0.01217824432318075,-0.005687404382620116,0.013749145411631768,-0.0076108071800886756
2020-07-09,0.011939448198653373,-0.0210295672627653,-0.0063876405508309884,0.027526285273551557,0.008500937270303094
2020-07-10,-0.012159907557611266,0.015484273507121612,0.018821541316993713,-0.013246549272117557,-0.016910025434332072
2020-07-13,-0.014950327808215787,0.01580448303249262,0.0075806403708688005,-0.02153632237781274,0.016436586996733355
2020-07-14,0.0014419510838397723,0.0037763642625244735,-0.003907230509172481,-0.00020053546926424894,-0.0001574274810341829
2020-07-15,-0.0161625883749245,0.008843689196443025,0.004248025640387319,-0.013513867255854706,-0.00918978099866988
2020-07-16,-0.005844017967280547,0.0036573300743229656,0.0054411097529638444,-0.0036107822285669894,0.006408098587688027
2020-07-17,0.008166185201224519,-0.007992437153174933,-0.0033676470417456942,0.009235911360590886,0.006952921561529755
2020-07-20,0.025818464294595965,-0.03356488376927462,-0.01967612277770727,0.03223284514611519,-0.010070530187099294
2020-07-21,-0.023237089838336077,0.029088858427732036,0.020215559683018594,-0.026319407556258,-0.0031904068494078594
2020-07-22,0.003895316694804831,-0.003682638168047634,-0.004980794815614035,0.004367255231746409,0.006868313501879671
2020-07-23,-0.014298725370295848,0.013756239210037095,0.008964653214188715,-0.016425646232382258,0.015266896048348386
2020-07-24,-0.002181128546029908,0.0072216026035676634,-0.0011147310393094531,0.0032634559010707304,0.005254167460652011
2020-07-27,0.021529504779030553,-0.016753787478294396,-0.009386275125735904,0.020676278139671198,-0.005312573522610595
2020-07-28,-0.00948794086305781,0.0020392097804007832,0.0034020238183004167,-0.012122516841314341,0.011906287625396913
2020-07-29,0.0073210998271794215,-0.00417764672402187,-0.005062979554368206,0.011295741623804628,-0.009695206673686564
2020-07-30,0.0204487586656533,-0.021015801199904347,-0.00732007828323165,0.021611912028421068,0.010096621381731594
2020-07-31,0.013102269058232616,-0.012676517510798947,-0.008309926622611662,0.012480130638547852,-0.0021991520294075903
2020-08-03,0.014877463640335495,-0.016816029154123703,-0.008048794657200114,0.014596170675700954,-0.005532766889974183
2020-08-04,-0.00611692160387471,0.006435970483340277,0.010801968621588129,-0.003527812917831148,0.0022465617748474204
2020-08-05,-0.008836690845522424,0.004422464226825783,-0.006151877698106469,-0.0025095934398119803,-0.01750390969585798
2020-08-06,0.006414244142596382,-0.007379814404571629,-0.010935638695800633,0.009104251786820302,-0.006698797018836234
2020-08-07,-0.01730537302373606,0.019055020013016035,0.008843529131059891,-0.01571847374874614,0.004854771703448343
2020-08-10,-0.01630146945193632,0.01678855525354836,0.016172089472533145,-0.010698328354773936,-0.004201686602632622
2020-08-11,-0.02052792060832219,0.014543024645075505,0.006039724005363495,-0.011337178832720644,-0.002003856631354701
2020-08-12,0.02909584725272007,-0.02751002460779739,-0.0028608414710357705,0.027290093253728054,-0.005464924018913197
2020-08-13,0.0072915376038341796,-0.010436010253229763,-0.010924138324423578,0.009569907868000133,0.000528827005629547
2020-08-14,-0.0027556543268425645,0.0041866644761830015,0.004236377314181311,-0.0027018935163128036,-0.0037569848506456803
2020-08-17,0.02252951601861261,-0.024752217563821146,-0.006792959991080583,0.021526683260992815,0.0015226320694462043
2020-08-18,0.008637577874367171,-0.012072898237356008,-0.006749013467810789,0.008321325201914621,-0.003252527594045188
2020-08-19,-0.0010465917826362851,-0.001318170004074698,-0.004182322176468971,2.397716400232572e-05,4.332436465164478e-06
2020-08-20,0.014037003571093604,-0.019134501977988543,-0.013375014070763093,0.014501897155738207,-0.0048498901138465215
2020-08-21,0.009215198798911611,-0.010808339738289088,0.00021978214352705327,0.011759062098025077,-0.0036451188216002077
2020-08-24,-0.012635740384442287,0.012434058756942912,0.01047590286244876,-0.008566846639656537,-0.010515289606335193
2020-08-25,0.007089171081970607,-0.01410858100478416,-0.017247228949164094,0.009167292166748974,-0.00560020549902366
2020-08-26,0.021620782905604055,-0.024171420464753752,-0.017082879205187213,0.022632770510431787,-0.009189523546939797
2020-08-27,-0.007018247825860766,0.00980867578596772,0.00570432810419781,-0.006684275147774973,-0.00027776990460943746
2020-08-28,-0.008811894240200662,0.002510747884795401,0.006248148509431257,-0.0029173332904720945,-0.0022011822145539877
2020-08-31,0.021504889173092685,-0.025058099658066775,0.0004358428334143736,0.01852401867241312,-0.0050389286074553185
2020-09-01,0.011708163850925532,-0.013751346668217736,-0.004609623411722753,0.01662934056520162,-0.007455018695210654
2020-09-02,-0.01040492057633052,0.007363698824798391,0.004225929358473553,-0.009241659225377844,0.012696846215459598
2020-09-03,-0.03373336940244584,0.031385936845013826,0.011801388088127664,-0.032905130243888664,0.015953246677542453
2020-09-04,-0.010902878440607411,0.011869126250925326,0.016323582380275137,-0.009260935291066303,0.0020692509717122262
2020-09-08,-0.018853012465855495,0.021160201664207644,0.00122113140709414,-0.013489249882790266,0.03271974153840261
2020-09-09,0.026408402817317503,-0.029702153517780213,-0.01115193813818885,0.02792710129138222,-0.014316254142222252
2020-09-10,0.0034323526518146522,0.0025201461442492783,0.0022814200665211993,0.0036932725155489152,0.0033412974747765653
2020-09-11,-0.00499979510940724,0.005871161435886318,0.006154664440476173,-0.004486408968179242,0.010956291351634043
2020-09-14,0.009810607521495672,-0.010103864582174183,-0.00048252084830782867,0.012959013454886627,-0.010544570137158572
2020-09-15,0.01604942788551033,-0.016419238477750033,-0.0014255899656138212,0.017630212103051518,-0.005270737118354126
2020-09-16,-0.02204083520230032,0.026310185000571203,0.007650172420778589,-0.021453892115918277,0.005443247053464358
2020-09-17,-0.005155322818169777,0.005939855490933976,0.0034915415762992227,-0.006144749666305677,0.007258783936451869
2020-09-18,-0.0068651985879821355,0.002610103698951767,-0.001620281852974326,-0.004893100751297433,0.005418863084121815
2020-09-21,0.014637331680108447,-0.024141088843391747,-0.002925403708331503,0.018990818335767753,-0.006779757017589849
2020-09-22,0.01174722329878256,-0.014013909933987288,-0.0075402821800588556,0.012933181879471354,0.0023251275920090847
2020-09-23,-0.008000127690305347,0.005943442154558651,3.948101077786911e-05,-0.0024526563013773685,0.02926436909465838
2020-09-24,0.00072064754157842,-0.006221546804267137,0.00667241534333167,0.0018501646469371589,-0.010851713473895245
2020-09-25,0.017950370766781982,-0.015659946938261293,-0.0031808247494077777,0.014039651290375679,-0.013847485281441606
2020-09-28,0.005057734109403866,-0.003515596572864375,-0.002664014331468992,0.0020223765856519464,-0.010496465824281041
2020-09-29,0.012624602519161794,-0.010640286238718566,-0.010962060252149766,0.012936904001697981,0.0036351290347861427
2020-09-30,0.00040479618019427337,-0.005770281977420453,-0.006051359152408165,-0.0004011209074149553,0.0014312164463928505
2020-10-01,0.016889366471519573,-0.013307548074381757,-0.005580866011185208,0.01542306157312669,-0.009900279201836273
2020-10-02,-0.023609948681701794,0.024801441440785974,0.004904328413453842,-0.016728756264678856,0.014823776490291091
2020-10-05,0.010755419812133807,-0.015554640165663465,-0.002976091929782187,0.011940908995643165,-0.012677470032675145
2020-10-06,-0.0010058024509840644,0.0033145788916738132,0.00520904953560446,0.00010683450323134211,0.0050778750177277905
2020-10-07,0.0032856994235383706,-0.007705527295844656,-0.00017368106038886943,0.0028665384770762865,-0.007056209771862422
2020-10-08,-0.015136020186320424,0.011614348148029361,0.011741598267008477,-0.015391040100877315,-0.004729236146129526
2020-10-09,0.01557400785944431,-0.017320417807159587,-0.01398904125080729,0.0165377768133681,-0.0033052450748207486
2020-10-12,0.008454206538239613,-0.009885172765228096,0.0008576573821067347,0.011118506282490483,-0.013115765406343575
2020-10-13,0.008270137724327534,-0.006327111349719385,-0.009336657082232051,0.010778338673879477,0.0057250056479543785
2020-10-14,0.008689670534958744,-0.004835644519435862,0.0008016401380480549,0.008596519263124774,0.0020055471249021198
2020-10-15,-0.004263406842241912,0.005833833428755013,0.004439108903744025,0.0002321869277077831,0.004227725695279308
2020-10-16,-0.004903957474082754,0.003061361903498745,-0.0014522206330129812,-0.003898284527432277,0.00858872075980947
2020-10-19,-0.0008223139845163225,0.0008074743428738741,0.0038997762550385968,0.00023449465119661228,0.0018567151465247386
2020-10-20,0.006140305403449148,-0.0012890757276129757,-0.007561808563580278,0.009383657962083805,-0.0038493535329833855
2020-10-21,0.006410482721226051,-0.005096905923314706,-0.008867761772871026,0.005015922035642728,-0.0017705596788789863
2020-10-22,-0.018830788119597208,0.014613734770198127,0.012819154875173957,-0.013561141646049955,-0.0007189243468938141
2020-10-23,0.008577233215996337,-0.004593868116691676,-0.007729437033694457,0.008074451411674122,-0.0022873510683751393
2020-10-26,0.0016062068572833613,-0.007105441962141128,0.00023639932968280014,0.003050865076167397,0.010542927261950495
2020-10-27,0.030306441003761973,-0.026847931863137612,-0.019631700190777316,0.029214380385305105,-0.006225336826846504
2020-10-28,-0.01325594011629841,0.010451033154623993,0.007323133625663239,-0.007625946550286446,0.017987860337698364
2020-10-29,0.006747828415496111,-0.00544182646171487,0.006955632511165835,0.0058672033163673695,-0.021662157881003234
2020-10-30,-0.03206110680842302,0.02660044335124166,0.012753102514339126,-0.025464110269278663,0.021342371670584045
2020-11-02,-0.01091641710805778,0.008066662031346344,0.003658807001311876,-0.006732034131146102,0.000792240674511736
2020-11-03,0.01662189048282938,-0.009680058894315549,-0.006823854087858518,0.014608576123687936,-0.003730815941024885
2020-11-04,0.004137895680138785,-0.03801866865370625,-0.025431279777015873,0.00737992098593248,-0.026880739417654766
2020-11-05,0.019458270755389626,-0.013746794646851176,-0.006423306665316516,0.01855831567054305,-0.023635576400909117
2020-11-06,0.008255302877073547,-0.0026102101282098372,-0.0005672508640281145,0.01119954222261573,0.006986348190406343
2020-11-09,-0.03150988296497576,0.05468887070360412,0.028282272057921505,-0.04098419600835146,0.010517392820699956
2020-11-10,-0.040017068491814724,0.0419322827067778,0.022023744540957756,-0.02274964455541815,0.025278396971071024
2020-11-11,0.026706339699257474,-0.03157543542342493,-0.010020735751099363,0.024957625509360898,-0.014089913125710656
2020-11-12,0.006152479193321694,-0.006692433052764861,-0.0045974114470691795,0.009308885228617052,0.00587742648198648
2020-11-13,-0.011592954208003655,0.013553251917690003,0.008021288099635938,-0.010541646651480708,0.0029472081626056718
2020-11-16,-0.0050838224843144965,0.01337520479057,0.020819962632903,-0.003817872065247769,-0.006721103275866362
2020-11-17,0.002959738934389438,-0.009454211254278403,0.0008190105994785994,0.003871694022865685,-0.00977996859887436
2020-11-18,0.009252472201752503,-0.008553964116392188,0.0009308859059478369,0.010445944648783009,-0.008613482088320253
2020-11-19,-0.0030747480805552486,-0.002418475392734306,0.0074718089934878995,-0.002686677901855692,-0.01118693912549936
2020-11-20,-0.0005094725101055884,0.00014883454942512392,-0.0006568526484194981,0.003553669818531187,0.009239494241382264
2020-11-23,-0.015496609279726169,0.016433221590058125,0.013550696897741023,-0.009517980347392,-0.008901018910855332
2020-11-24,-0.010361425853046082,0.011115101499201458,0.014253064114143312,-0.005348596673961464,-0.015336884214397925
2020-11-25,0.011187909470533252,-0.010857440667808901,-0.004483978478349634,0.010369994199144118,0.002399816432627103
2020-11-27,1.1322650074857034e-05,-0.006694530922953563,-0.006141448229964432,0.00011428152249055249,-0.003621162274259398
2020-11-30,0.020832828627798332,-0.020029115979528937,-0.013003830067259595,0.019455595069002456,0.013952980757104707
2020-12-01,0.002894055040679293,-0.0006042499727453125,0.0018835662348709358,0.0003796826853483641,-0.005329764271099146
2020-12-02,-0.013210817211429495,0.011987954003558763,0.014860936561891634,-0.005810750939573567,-0.0052990792563261686
2020-12-03,-0.0059845208770809375,0.003967540400583397,0.010021121134127413,-0.003923606804371904,-0.0028040313826450227
2020-12-04,-0.012797548506599712,0.002521774037734144,0.009638134602843204,-0.004656994265482054,-0.007846872581909765
2020-12-07,0.016928979105311288,-0.02246995232008791,-0.006021626062944538,0.017076303018438495,-0.006202087466098646
2020-12-08,-0.008412366462273804,0.0037598442937086594,0.0018449437295989446,-0.005314254059799201,-0.0014529154125841439
2020-12-09,-0.023303663097149825,0.020859658671939285,0.009131527504654105,-0.01028440215781277,0.021072802337811457
2020-12-10,-0.003966245184945089,-0.0016744589711987158,0.0037476256954178363,-0.004142587298245591,-0.013198558203558072
2020-12-11,-0.0018612688283198005,0.005135371331033128,0.0011552772028693638,0.001986167543835733,0.009795009355225039
2020-12-14,0.01821274337446881,-0.01808410833544534,-0.009215206979847249,0.01282101312673277,-0.003152479024293303
2020-12-15,0.0001269957982944405,0.003118724838390017,0.00703617272259891,0.00021258751821928192,-0.004429324543445124
2020-12-16,-0.009780531350639964,-0.006197601547252846,0.0007875871806636469,-0.007395793731770613,-0.00685495716032245
2020-12-17,0.0071093085636640225,-0.0076922655087770485,-0.010024070108751826,0.011177668434686611,0.0029615238590610313
2020-12-18,0.006548316888856317,-0.009658777112643678,-0.00345784187603627,0.01071963797538697,0.0030327941171646253
2020-12-21,0.00484781050694775,-0.0042296275131509815,-0.003732873929095478,0.002866403242096742,0.004821317273159366
2020-12-22,0.007035082988228397,-0.010903526264050206,-0.002359352129938312,0.007294060781190634,-3.645896825121755e-05
2020-12-23,-0.009650260933208329,0.015235852514792095,0.008580023734922945,-0.007549761842094125,-0.0054602310406733166
2020-12-24,0.004184633884692763,-0.0044333357738062275,-0.0037943589372059928,0.005966187200652072,0.003199669326416252
2020-12-28,0.00318234417308241,-0.004741988717570582,-0.0070808259080518115,0.00556563718023967,-0.0014126977257410498
2020-12-29,-0.007931277047201674,0.004592808979875754,-0.00038204646774803316,-0.007077043936006151,-0.0036048162543597037
2020-12-30,0.003105757257736811,-0.00012761708572688784,0.00210651055372205,0.006890534350598238,-0.004882795232991035
2020-12-31,0.0011509847677099094,0.0043353501451728295,0.0009554664744590175,0.002290286416409275,0.005000260287647563
2021-01-04,-0.0013127585897169686,8.107971216687881e-05,-0.003354709438677085,-0.0010628138852707292,0.00012913184593167128
2021-01-05,-0.000566792346202119,-0.0029804187517613583,0.005668352285577749,-0.0026717062404794907,-0.015282517153917114
2021-01-06,0.005043718038796477,0.017919148189907905,0.005108987163404724,0.018811333331909246,0.007525556037082748
2021-01-07,0.012082674213517462,-0.018349059205852253,0.0008817361903261517,0.005248060583913772,-0.01824535339402142
2021-01-08,0.006406907727403849,-0.013094825713222256,-0.009096705708983943,0.008892375029849901,-0.004777827268998963
2021-01-11,-0.008616671338567588,0.013902641395657042,0.016977381745053206,-0.005965584413232458,0.007855772152221118
2021-01-12,-0.0015949883414121632,0.001349628312864717,0.01315014488329348,0.002152052417422612,-0.0075122615142155305
2021-01-13,-0.007927257279271308,-0.008844748187012757,-0.001238958955393906,-0.0017116094254529257,-0.012131848640411938
2021-01-14,-0.01689139542158155,0.007794962353724134,0.020617018360010075,0.003432546074965245,-0.009498940884302358
2021-01-15,-0.006377696374618082,-0.005284081512338465,-0.01713174405591396,-0.006149457363991969,0.022483152780648236
2021-01-19,-0.002486716367862603,-0.008467643051063505,-0.002039120826317624,-0.0036075552816434275,-0.020887776135336437
2021-01-20,0.002171640095714869,-0.013832138592615326,-0.014344354174425426,-0.003405224469878213,-0.010748989813672642
2021-01-21,0.002783494374428772,-0.012962104898780288,-0.0003772968612657773,0.0066185741591770495,-0.007257148242427092
2021-01-22,-0.0013936209029561247,-0.008106938820827218,-0.009760102104069709,0.00237044773080444,0.0036536406042391705
2021-01-25,0.0034297537875318156,-0.007927099540565904,-0.0051680076588704665,0.0062184646052279606,0.003221799566823332
2021-01-26,-0.003014892863029148,0.001203372054095998,-0.0020562298818574483,-0.0027746176180992476,0.007558446549025624
2021-01-27,-0.0038788737350070775,0.004589095317110787,0.003627230222866571,-0.0019104005166308002,0.0063293747998971715
2021-01-28,-0.00010572050660630564,-0.0014085363880839905,0.00537981445925621,0.008342743794021296,-0.0014558121482263478
2021-01-29,-3.777670628872347e-05,-0.011783203159513232,-0.0021069086912196174,0.008453197341451637,0.006555664478307424
2021-02-01,0.010786026654584824,-0.019116490041442922,-0.007218185720375029,0.010882277054168282,-0.015991288477074334
2021-02-02,0.018154644670742584,-0.0037891343073356842,-0.0005929279939702638,0.00943131316524328,-0.01650058714484266
2021-02-03,-0.0072623288598807675,0.00888786526148311,0.008425113167547127,-0.009871706985377777,-0.0011797394428464695
2021-02-04,-0.004641345942844911,0.012973573018398852,0.0110820369985422,0.0017241372791400918,-8.517292056022668e-05
2021-02-05,-0.003742070957891884,-0.0008390727348428087,0.0025049637283652347,0.0011994422538302537,0.005788984685897982
2021-02-08,0.008475180814571208,-0.002701579248513805,0.009679508411155618,0.010626742253577544,-0.01701022255398176
2021-02-09,-0.0010534677371724244,-0.00045883085703939813,0.00045853449627908903,-0.001172462494140174,0.00924380259948324
2021-02-10,-0.002801351364473137,0.001652813499749526,0.0024019720541243756,-0.0072259096622921395,-0.0038311588386713176
2021-02-11,0.00934385146001801,-0.012112022054787404,-0.0041940306722043266,0.012539715692729166,-0.008523321280750238
2021-02-12,0.008507460907535722,-0.004038909380158976,0.001984441542615489,0.008164110158659687,-0.006876927320668002
2021-02-16,-0.003489044154046015,0.0035706680030191543,0.0068421532837614416,0.0034168601624947293,-0.01075277781014501
2021-02-17,-0.010336783118648357,0.017660486889705326,0.005947076729083241,-0.006332242493904452,0.004187111149813107
2021-02-18,-0.005277523471007014,0.006444813361938043,0.0020032530541388618,-0.0020894846951263956,0.00935615022977158
2021-02-19,0.013002495301330595,-0.0018375171644862765,0.014629953689903212,0.01617073243402425,-0.012711005892664726
2021-02-22,-0.030042857967729673,0.03366479926668155,0.013613643346956047,-0.011442887108192624,0.012600145480744347
2021-02-23,-0.004875493983563461,0.008935446129623825,0.002544508228159816,0.0025744390234801132,-0.009077533521824093
2021-02-24,0.003844362446772394,-0.004829501467847472,0.0043593299309094,0.020613409975172525,-0.020042276449771395
2021-02-25,-0.007202060461245736,0.020626798250729043,0.006480761066796088,-0.01010163421402165,0.030052696552612064
2021-02-26,0.007243950056266101,-0.022656797462686944,-0.00670792591387165,0.005023487980452625,-0.006075498360806439
2021-03-01,0.015905171913350544,-0.015382348479127186,-0.0004079621088380024,0.01915165392834711,-0.01939272088751509
2021-03-02,-0.003975277817388482,0.010683160100149329,0.0030193565139337323,-0.0010586101427302336,0.0123784985975042
2021-03-03,-0.010083009271557407,0.019278275978507512,0.012818966408590194,0.0039540950673541304,0.009682051493197131
2021-03-04,-0.010530996360747492,0.00820968223786845,0.005228393792892392,-0.0001197499424639148,0.010560160766060575
2021-03-05,-0.00804345453966837,0.00023187011237148746,0.007007558546224677,0.0024167455309236606,0.001101337938186564
2021-03-08,-0.016701708481403524,0.02945716143925602,0.01073493275738603,0.01119159254920033,0.022590679242188258
2021-03-09,0.016978496912676336,-0.03013588738977599,-0.016114145231289706,0.0024123603015743407,-0.02590009224751773
2021-03-10,-0.004531607890340544,0.01724525401202976,0.009908891831640142,0.003967057781431037,0.008711124800393487
2021-03-11,0.010941208873959761,-0.029885026933064992,-0.02399299403216778,0.002233098382739181,-0.019766301313637272
2021-03-12,0.0038039205249911943,0.01764909449171266,0.011901471569682832,0.003881903734041935,0.010575144922271677
2021-03-15,-0.007398386131048146,-0.009394216274314488,0.001995044722042116,-0.0018245287796446134,0.001511639125398304
2021-03-16,-0.008769525944059539,0.0008100382587241644,0.0009407405220190604,-0.007965189305273623,-0.0008032286041503352
2021-03-17,0.0021001515258628183,-0.008647259054426112,0.0021886861714562503,0.008707953979482414,-0.0036792327711751417
2021-03-18,-0.010808951422774915,0.020841888046437086,-0.0016046703196167036,-0.0009999376143725314,0.03016232830810898
2021-03-19,-0.005633780590405053,-0.0048535143555433966,-0.002062923039331619,-0.0027570179395904996,0.0012671937195323727
2021-03-22,-0.0017748267479820255,-0.006843791790952846,-0.006997159262993749,-0.005473269266020667,-0.002940987154849483
2021-03-23,-0.01386781649841434,0.0059677998380129995,-0.008130773918007825,-0.014320403008486174,0.00867316785103956
2021-03-24,-0.0011018674934328305,0.012365830387999058,0.0042643708376438804,0.010735600234221257,0.01677141663485651
2021-03-25,0.007105943093928305,0.009515591321067322,0.00872460980685454,0.010408102329617561,0.002829528332442668
2021-03-26,-3.269150405599969e-05,-0.006531908969125654,-0.0013151305752032195,0.008391328634537037,-0.0023516187326363854
2021-03-29,-0.016265649296124545,0.005997829965701526,-0.001846197798510466,-0.011153905197624572,0.013466815067150105
2021-03-30,0.009386977175290606,-0.0027647560327108463,-0.001715608323853676,0.006481601535566239,-0.008473970749984516
2021-03-31,-0.0014531271066181885,-0.017469795784749415,-0.009750639690840033,-0.008433071405517344,-0.015792075313553127
2021-04-01,0.0002443063667754968,-0.012637019526463483,-0.0005023786333422323,0.005160098604094599,-0.019635900829531823
2021-04-05,-0.005933990860423916,-0.015924252695205154,-0.007272342607053846,-0.0018613240407034937,-0.008963738885502849
2021-04-06,-0.003228457935626728,-0.0016610280384788349,-0.0011433258158336612,-0.0005213219037416604,0.0014046665510790862
2021-04-07,-0.004998127192732541,-0.0026774774106952063,0.002213629400715635,-0.0018344739256942668,-0.004357071402494517
2021-04-08,0.0021964711073563844,-0.01212681459452579,-0.007839690200574087,0.00407903018802698,-0.00948784218413079
2021-04-09,-0.0029012663268727073,-0.005122584324776381,-0.005551396017708833,0.0011237662873454842,0.00222480943293656
2021-04-12,-0.009602147485268137,-0.004152227635358048,-0.0014609084519561545,-0.005763378620668085,0.0028653625846699737
2021-04-13,-0.0036482111837436754,-0.01587763370984112,-0.009738692000288728,0.0002481387535410845,-0.00937998697224818
2021-04-14,0.009804296859768517,0.016644342589993574,0.011148439055416194,0.010889601331423835,0.005562605008206483
2021-04-15,-0.010086660162493025,-0.00892081914206818,-0.00948311492265129,-0.005079128678438122,-0.006109695581087258
2021-04-16,0.0031138286843815258,0.006317006496117284,0.005791857672975506,0.0015524786038295484,0.0082934860587472
2021-04-19,0.0012886216960119627,0.013650968933447628,0.0008557853188567765,0.006898890138739453,0.012597873125535262
2021-04-20,-0.011313780479163024,0.005890824194960155,-0.0035953766258870045,-0.002880145788502205,0.020082300317876303
2021-04-21,0.009924982935513244,-0.0030506458579312393,-0.002407537999352616,0.0030210175138424425,-0.008292044632076287
2021-04-22,-0.004593624726822619,0.00306314405892171,-0.006113471060688297,-0.0010182952743904988,0.007044235626492714
2021-04-23,-0.0015206805788420975,-0.015169131388255166,-0.007714454482137285,0.0017539897446474193,-0.010635177395031874
2021-04-26,0.00027825620833469775,-0.010933025072083323,-0.0008123333623342769,0.0010902921295817905,-0.017776438820283437
2021-04-27,0.000549725044408202,-0.0003928891501593385,0.0040521991068187485,0.005104565064300974,0.004382529727507488
2021-04-28,9.323979250068135e-05,0.004166049884136556,0.002123503636251326,0.004191381086834305,0.0002491791548125573
2021-04-29,0.004026927928481966,-0.0137513468854488,0.005111484661636786,0.00974124942287095,-0.006115291461692078
2021-04-30,-0.005269521594099518,0.005804825472598317,-0.004915545785721506,-0.007252190199409477,0.012595076103680564
2021-05-03,0.005338908838553492,0.009824800499226398,0.0075303990078544525,0.014388068609838735,0.018153364794933676
2021-05-04,0.008186223953831737,0.004970341276497085,0.0038559622525366154,0.01587101064591924,0.014564942935481454
2021-05-05,0.007831953661822169,0.002324055372724409,0.009241071899708927,0.006341732503249688,-0.0008276210450183735
2021-05-06,0.002702452909990891,-0.0035966470167853523,-0.000424401586809486,0.00470835898543904,-2.283228842200717e-05
2021-05-07,0.006910619661201297,-0.008045998418299245,0.0029367022110602216,0.005594995954511574,-0.007465607739546163
2021-05-10,-0.0026380637010096734,0.01604215804824183,0.009544959671756278,0.01373301118637978,0.03285877238244242
2021-05-11,-0.010952910674619969,-0.000678492797781054,-0.005570423038117198,-0.012343250928310234,-0.0057278880386239135
2021-05-12,-0.003911041326580409,0.017066888441144856,0.009358513083551182,0.0078015848462451055,0.015768387432676945
2021-05-13,-0.0023906986530369025,-0.0026441797106326586,0.0014763957588433737,0.00603588636003367,0.006663301947690531
2021-05-14,0.007578977324816532,-0.010155217673936994,-0.0005816762716112488,-0.0013201037883413449,-0.021182993945088095
2021-05-17,0.0040590524625330054,0.002779535902242448,0.006385380278830456,0.00939818202373398,0.0026767216379590033
2021-05-18,-0.008351473853340077,0.005141897944568152,-0.0025215435996467457,-0.005955738452660368,0.010189766531768316
2021-05-19,-0.004432412997319131,-1.8942398182389712e-05,-0.0008347460568699124,-0.006808114541908017,-0.002833606312963296
2021-05-20,0.001320657600425608,-0.004441590753611349,-0.0046848126787612555,-0.005826623066093588,-0.007001649462881881
2021-05-21,0.00310099191165622,0.0004179347797861814,0.005446743407733032,0.006376643201531827,0.00011920206782606952
2021-05-24,0.008031372691405985,-0.009205570783212897,-0.0021426994312329986,-0.0021279520167520024,-0.019451684409249714
2021-05-25,-0.0025856515052671237,-0.004772355623556868,-0.006356246355032964,-0.004224661723864646,-0.0020110295046225106
2021-05-26,-0.0009932089059904135,-0.0032317769798183163,0.004326420347645122,0.00143467838467901,-0.007350495617945346
2021-05-27,0.005508729319756163,-0.01349663234703086,0.000627935578940495,0.004888641982803279,-0.006833111516193387
2021-05-28,-0.0038479701563114066,0.002084006872640971,0.0006057456359503744,-0.0018869650198202784,-0.006292797706073181
2021-06-01,0.006645037957955074,-0.007632449415212011,0.012262002875172723,0.01523230822117761,-0.0008479220693517562
2021-06-02,0.0014726745183522997,0.005605488508083957,0.0053009011538775125,-0.0005072645983351407,-0.0023279978140887288
2021-06-03,0.0050022191877976754,0.010397125422853919,0.009260169054248486,0.006615329855134062,0.01672813850214079
2021-06-04,-0.00401210911195169,-0.011399819822562853,-0.002045327897142152,-0.005031527787057543,-0.014313847618488229
2021-06-07,0.006008392937594897,-0.004327355700227213,-0.003349200730145231,0.006339580925925056,-0.003938335864750602
2021-06-08,0.003530611171288881,-0.0008158005515434136,-0.0007750298681997135,0.0010906269058241316,-0.004799972255815667
2021-06-09,-0.003352466402818552,0.008982021505696765,0.0005141672622513153,-0.001313244716721818,0.0040848455212811625
2021-06-10,-0.007717447608461964,0.007943583058640003,-0.009004425972763807,-0.00750489228343061,-0.0023993587563832562
2021-06-11,-0.004264563347394427,-0.005227027634886203,0.0033445040401053555,-0.0008305897925754623,0.001205014354494304
2021-06-14,-0.010786535453336089,-0.002455535046712207,-0.007624056539970883,-0.00478755519957197,-0.007163804657797355
2021-06-15,0.007487724920828727,0.0057505609231183865,0.006639391070663442,0.004425369500896264,0.0029681195843497448
2021-06-16,-0.003968802935297834,-0.002149368883271321,-0.0023563145296635326,-0.0014957805442916685,-0.004634168932480488
